time,ps,pl,ard1,ard2,ard3,ard4,ard5
11100523,31.31,29.51,27.75,26.5,25.75,23.25,19.5
11100533,31.14,29.51,27.75,26.5,25.75,23.25,19.5
11100543,31.13,29.84,27.75,26.5,25.75,23.25,19.5
11100553,30.35,30.02,27.75,26.5,25.75,23.25,19.5
11100603,29.93,29.82,27.75,26.5,25.75,23.25,19.5
11100613,31.37,29.82,27.75,26.5,25.75,23.25,19.5
11100623,30.49,29.66,27.75,26.5,25.75,23.25,19.75
11100633,30.81,29.87,27.75,26.5,25.75,23.25,19.5
11100643,31.77,29.61,27.75,26.5,25.5,23.25,19.5
11100653,31.51,29.77,27.75,26.5,25.75,23.25,19.75
11100703,30.94,29.76,27.75,26.5,25.75,23.0,19.5
11100713,31.10,29.61,27.75,26.5,25.75,23.25,19.5
11100723,31.14,29.86,27.75,26.5,25.75,23.25,19.5
11100733,32.23,29.87,27.75,26.5,25.75,23.25,19.5
11100743,30.50,29.74,27.75,26.5,25.75,23.25,19.75
11100753,31.33,29.64,27.75,26.5,25.75,23.25,19.5
11100803,30.55,29.87,27.75,26.5,25.75,23.25,19.75
11100813,30.68,29.82,27.75,26.5,25.75,23.25,19.5
11100823,30.64,30.03,27.75,26.5,25.75,23.25,19.5
11100833,31.50,29.80,27.75,26.5,25.75,23.25,19.5
11100843,32.09,29.97,27.75,26.5,25.75,23.25,19.75
11100853,31.27,29.78,27.75,26.5,25.75,23.25,19.5
11100903,30.16,30.00,27.75,26.5,25.75,23.25,19.75
11100913,32.21,29.67,27.75,26.5,25.75,23.25,19.5
11100923,31.74,29.57,27.75,26.5,25.75,23.25,19.5
11100933,30.79,29.57,27.75,26.5,25.75,23.25,19.5
11100943,30.49,29.79,27.75,26.5,25.75,23.25,19.5
11100953,30.33,29.46,27.75,26.5,25.75,23.25,19.5
11101003,31.30,29.97,27.75,26.5,25.75,23.25,19.75
11101013,31.28,30.01,27.75,26.5,25.75,23.25,19.5
11101023,31.71,29.76,27.75,26.5,25.75,23.25,19.5
11101033,29.57,29.77,27.75,26.5,25.75,23.25,19.75
11101043,30.64,29.80,27.75,26.5,25.75,23.25,19.5
11101053,31.36,29.61,27.75,26.5,25.75,23.25,19.5
11101103,30.85,29.74,27.75,26.5,25.75,23.25,19.5
11101113,31.30,29.71,27.75,26.5,25.75,23.25,19.5
11101123,30.24,29.99,27.75,26.5,25.75,23.25,19.5
11101133,30.67,29.77,27.75,26.5,25.75,23.25,19.5
11101143,30.93,29.89,27.75,26.5,25.75,23.25,19.5
11101153,30.73,30.16,27.75,26.5,25.75,23.25,19.75
11101203,30.47,29.43,27.75,26.5,25.75,23.25,19.75
11101213,30.93,29.78,27.75,26.5,25.75,23.25,19.75
11101223,30.76,29.93,27.75,26.5,25.75,23.25,19.5
11101233,30.59,29.81,27.75,26.5,25.75,23.25,19.5
11101244,30.85,29.85,27.75,26.5,25.75,23.25,19.5
11101254,31.72,30.04,27.75,26.5,25.75,23.25,19.5
11101304,30.58,29.66,27.75,26.5,25.75,23.25,19.75
11101314,31.40,29.53,27.75,26.5,25.75,23.25,19.75
11101324,30.18,29.95,27.75,26.5,25.75,23.25,19.5
11101334,30.68,29.35,27.75,26.5,25.75,23.25,19.5
11101344,32.47,29.73,27.75,26.5,25.75,23.25,19.5
11101354,31.65,29.96,27.75,26.5,25.75,23.25,19.5
11101404,31.39,29.77,27.75,26.5,25.75,23.25,19.5
11101414,30.12,29.68,27.75,26.5,25.75,23.25,19.75
11101424,31.22,30.02,27.75,26.5,25.75,23.25,19.5
11101434,31.01,29.93,27.75,26.5,25.75,23.25,19.5
11101444,29.48,29.99,27.75,26.5,25.75,23.25,19.5
11101454,31.07,29.92,27.75,26.5,25.75,23.25,19.5
11101504,31.22,29.66,27.75,26.5,25.75,23.25,19.5
11101514,30.50,29.59,27.75,26.5,25.75,23.0,19.5
11101524,31.62,29.83,27.75,26.5,25.75,23.25,19.5
11101534,30.64,29.86,27.75,26.5,25.75,23.25,19.75
11101544,30.15,29.71,27.75,26.5,25.75,23.25,19.5
11101554,30.30,29.92,27.75,26.5,25.75,23.25,19.75
11101604,30.39,30.03,27.75,26.5,25.75,23.25,19.5
11101614,30.76,29.93,27.75,26.5,25.75,23.25,19.75
11101624,30.91,29.61,27.75,26.5,25.75,23.25,19.75
11101634,30.93,30.11,27.75,26.5,25.75,23.25,19.75
11101644,31.66,29.67,27.75,26.5,25.75,23.25,19.5
11101654,30.87,29.64,27.75,26.5,25.75,23.25,19.5
11101704,32.06,29.83,27.75,26.5,25.75,23.25,19.5
11101714,31.54,29.61,27.75,26.5,25.75,23.25,19.75
11101724,31.54,29.47,27.75,26.5,25.75,23.25,19.75
11101734,30.99,29.79,27.75,26.5,25.75,23.25,19.75
11101744,32.64,29.69,27.75,26.5,25.75,23.25,19.75
11101754,30.52,29.64,27.75,26.5,25.75,23.25,19.75
11101804,31.05,29.42,27.75,26.5,25.75,23.25,19.75
11101814,30.78,29.93,27.75,26.5,25.75,23.25,19.5
11101824,30.78,29.77,27.75,26.5,25.75,23.25,19.5
11101834,30.68,29.45,27.75,26.5,25.75,23.25,19.75
11101844,30.62,29.82,27.75,26.5,25.75,23.25,19.5
11101854,30.73,29.70,27.75,26.5,25.75,23.25,19.75
11101904,30.32,30.00,27.75,26.5,25.75,23.25,19.5
11101914,30.73,29.87,27.75,26.5,25.75,23.25,19.5
11101924,30.39,29.84,27.75,26.5,25.75,23.25,19.75
11101934,32.08,29.81,27.75,26.5,25.75,23.25,19.75
11101944,31.16,29.71,27.75,26.5,25.5,23.25,19.5
11101954,31.30,30.14,27.75,26.5,25.75,23.25,19.5
11102004,31.01,29.91,27.75,26.5,25.75,23.25,19.75
11102014,31.34,30.10,27.75,26.5,25.75,23.25,19.5
11102024,30.75,29.85,27.75,26.5,25.75,23.25,19.75
11102034,30.33,29.71,27.75,26.5,25.75,23.25,19.5
11102044,31.45,29.94,27.75,26.5,25.75,23.25,19.5
11102054,31.31,29.71,27.75,26.5,25.75,23.25,19.5
11102104,31.08,29.80,27.75,26.5,25.75,23.25,19.75
11102115,30.98,29.88,27.75,26.5,25.75,23.25,19.5
11102125,31.50,29.26,27.75,26.5,25.75,23.25,19.75
11102135,30.88,29.63,27.75,26.5,25.75,23.0,19.5
11102145,30.88,29.78,27.75,26.5,25.75,23.25,19.75
11102155,31.11,29.65,27.75,26.5,25.75,23.25,19.5
11102205,30.68,30.10,27.75,26.5,25.75,23.25,19.5
11102215,30.47,29.74,27.75,26.5,25.75,23.25,19.75
11102225,31.37,29.90,27.75,26.5,25.75,23.25,19.75
11102235,31.71,29.60,27.75,26.5,25.75,23.25,19.75
11102245,29.78,29.74,27.75,26.5,25.75,23.25,19.5
11102255,31.37,29.91,27.75,26.5,25.75,23.0,19.5
11102305,31.11,29.69,27.75,26.5,25.75,23.25,19.5
11102315,30.36,29.74,27.75,26.5,25.75,23.25,19.5
11102325,30.53,29.86,27.75,26.5,25.75,23.25,19.75
11102335,30.55,29.80,27.75,26.5,25.75,23.25,19.75
11102345,31.69,29.70,27.75,26.5,25.75,23.25,19.75
11102355,30.38,30.13,27.75,26.5,25.75,23.25,19.75
11102405,30.55,29.84,27.75,26.5,25.75,23.0,19.75
11102415,30.96,29.94,27.75,26.5,25.75,23.25,19.75
11102425,31.48,29.69,27.75,26.5,25.75,23.25,19.75
11102435,30.21,29.49,27.75,26.5,25.75,23.25,19.75
11102445,30.45,29.76,27.75,26.5,25.75,23.25,19.75
11102455,30.24,29.68,27.75,26.5,25.75,23.25,19.75
11102505,31.04,29.64,27.75,26.5,25.75,23.25,19.75
11102515,29.69,29.73,27.75,26.5,25.75,23.25,19.75
11102525,29.69,30.04,27.75,26.5,25.75,23.25,19.75
11102535,31.27,30.01,27.75,26.5,25.75,23.25,19.75
11102545,30.70,29.90,27.75,26.5,25.75,23.25,19.75
11102555,30.82,29.61,27.75,26.5,25.75,23.25,19.5
11102605,30.98,29.62,27.75,26.5,25.75,23.25,19.75
11102615,31.42,29.86,27.75,26.5,25.75,23.25,19.5
11102625,31.37,29.86,27.75,26.5,25.75,23.25,19.75
11102635,30.68,29.71,27.75,26.5,25.75,23.25,19.75
11102645,31.39,29.70,27.75,26.5,25.75,23.25,19.75
11102655,31.94,29.75,27.75,26.5,25.75,23.25,19.5
11102705,30.94,29.59,27.75,26.5,25.75,23.25,19.75
11102715,31.42,29.28,27.75,26.5,25.75,23.25,19.75
11102725,31.54,29.53,27.75,26.5,25.75,23.25,19.75
11102735,30.65,29.89,27.75,26.5,25.75,23.25,19.75
11102745,31.16,30.02,27.75,26.5,25.75,23.25,19.75
11102755,30.27,29.51,27.75,26.5,25.75,23.25,19.75
11102805,31.34,29.66,27.75,26.5,25.75,23.25,19.75
11102815,29.89,29.86,27.75,26.5,25.75,23.25,19.75
11102825,31.91,30.03,27.75,26.5,25.75,23.25,19.75
11102835,31.60,29.60,27.75,26.5,25.75,23.25,19.75
11102845,30.30,29.67,27.75,26.5,25.75,23.25,19.75
11102855,31.51,29.81,27.75,26.5,25.75,23.25,19.75
11102905,30.68,29.56,27.75,26.5,25.75,23.25,19.75
11102915,31.01,29.61,27.75,26.5,25.75,23.25,19.75
11102925,31.69,29.97,27.75,26.5,25.75,23.25,19.75
11102935,30.84,29.57,27.75,26.5,25.75,23.25,19.75
11102945,30.91,29.92,27.75,26.5,25.75,23.25,19.75
11102955,31.07,29.64,27.75,26.5,25.75,23.25,19.75
11103006,30.87,29.59,27.75,26.5,25.75,23.25,19.75
11103016,32.17,29.58,27.75,26.5,25.75,23.25,19.75
11103026,32.09,29.74,27.75,26.5,25.75,23.25,19.75
11103036,31.20,29.87,27.75,26.5,25.75,23.25,19.75
11103046,31.04,29.45,27.75,26.5,25.75,23.25,19.75
11103056,30.23,30.06,27.75,26.5,25.75,23.25,19.75
11103106,31.54,29.72,27.75,26.5,25.75,23.25,19.75
11103116,30.29,29.95,27.75,26.5,25.75,23.25,19.75
11103126,29.97,30.05,27.75,26.5,25.75,23.25,19.75
11103136,29.93,30.01,27.75,26.5,25.75,23.25,19.75
11103146,31.71,29.45,27.75,26.5,25.75,23.25,19.75
11103156,30.91,29.86,27.75,26.5,25.75,23.25,19.75
11103206,30.79,29.55,27.75,26.5,25.75,23.25,19.75
11103216,30.39,29.67,27.75,26.5,25.75,23.25,19.75
11103226,30.81,29.89,27.75,26.5,25.75,23.25,19.75
11103236,31.63,30.06,27.75,26.5,25.75,23.25,19.75
11103246,30.30,30.11,27.75,26.5,25.75,23.25,19.75
11103256,31.07,30.05,27.75,26.5,25.75,23.25,19.75
11103306,31.51,30.14,27.75,26.5,25.75,23.25,19.75
11103316,30.15,30.11,27.75,26.5,25.75,23.25,19.75
11103326,29.49,29.52,27.75,26.5,25.75,23.25,19.75
11103336,31.22,29.76,27.75,26.5,25.75,23.25,19.75
11103346,30.50,29.66,27.75,26.5,25.75,23.25,19.75
11103356,31.91,29.84,27.75,26.5,25.75,23.25,19.75
11103406,31.60,29.95,27.75,26.5,25.75,23.25,19.75
11103416,30.44,29.93,27.75,26.5,25.75,23.25,19.75
11103426,32.49,29.84,27.75,26.5,25.75,23.25,19.75
11103436,31.22,30.13,27.75,26.5,25.75,23.25,19.75
11103446,31.04,29.72,27.75,26.5,25.75,23.25,19.75
11103456,31.92,29.72,27.75,26.5,25.75,23.25,19.75
11103506,29.75,29.84,27.75,26.5,25.75,23.25,19.75
11103516,31.19,29.87,27.75,26.5,25.75,23.25,19.75
11103526,31.14,29.62,27.75,26.5,25.75,23.25,19.75
11103536,29.22,29.81,27.75,26.5,25.75,23.25,19.75
11103546,31.01,29.91,27.75,26.5,25.75,23.25,19.75
11103556,31.36,29.60,27.75,26.5,25.75,23.25,19.75
11103606,31.95,29.84,27.75,26.5,25.75,23.25,19.75
11103616,31.13,29.97,27.75,26.5,25.75,23.25,19.75
11103626,31.69,29.98,27.75,26.5,25.75,23.25,19.75
11103636,31.43,29.52,27.75,26.5,25.75,23.25,19.75
11103646,30.10,29.57,27.75,26.5,25.75,23.25,19.75
11103656,31.01,29.79,27.75,26.5,25.75,23.25,19.75
11103706,30.88,29.67,27.75,26.5,25.75,23.25,19.75
11103716,31.51,29.53,27.75,26.5,25.75,23.25,19.75
11103726,30.49,30.21,27.75,26.5,25.75,23.25,19.75
11103736,30.94,29.92,27.75,26.5,25.75,23.25,19.75
11103746,31.39,29.67,27.75,26.5,25.75,23.25,19.75
11103756,31.66,29.86,27.75,26.5,25.75,23.25,19.75
11103806,29.78,29.74,27.75,26.5,25.75,23.25,19.75
11103816,30.42,29.84,27.75,26.5,25.75,23.25,19.75
11103826,30.84,29.84,27.75,26.5,25.75,23.25,19.75
11103836,31.25,29.75,27.75,26.5,25.75,23.25,19.75
11103846,31.31,29.85,27.75,26.5,25.75,23.25,19.75
11103856,30.62,30.06,27.75,26.5,25.75,23.25,19.75
11103907,30.90,29.81,27.75,26.75,25.75,23.25,19.75
11103917,30.90,29.52,27.75,26.5,25.75,23.25,19.75
11103927,30.27,29.74,27.75,26.5,25.75,23.25,19.75
11103937,32.14,29.82,27.75,26.5,25.75,23.25,19.75
11103947,31.04,29.51,27.75,26.5,25.75,23.25,19.75
11103957,31.59,30.03,27.75,26.75,25.75,23.25,19.75
11104007,31.71,29.97,27.75,26.5,25.75,23.25,19.75
11104017,31.69,29.84,27.75,26.5,25.75,23.25,19.75
11104027,31.27,29.95,27.75,26.5,25.75,23.25,19.75
11104037,31.65,29.82,27.75,26.75,25.75,23.25,19.75
11104047,31.43,29.66,27.75,26.5,25.75,23.25,19.75
11104057,31.10,29.92,27.75,26.5,25.75,23.25,19.75
11104107,32.15,29.84,27.75,26.5,25.75,23.25,19.75
11104117,31.27,29.98,27.75,26.5,25.75,23.25,19.75
11104127,30.98,29.86,27.75,26.5,25.75,23.25,19.75
11104137,30.82,29.80,27.75,26.5,25.75,23.25,19.75
11104147,31.72,29.71,27.75,26.5,25.75,23.25,19.75
11104157,31.31,29.97,27.75,26.5,25.75,23.25,19.75
11104207,30.56,29.94,27.75,26.5,25.75,23.25,19.75
11104217,31.11,29.92,27.75,26.5,25.75,23.25,19.75
11104227,32.02,29.72,27.75,26.5,25.75,23.25,19.75
11104237,31.27,29.74,27.75,26.5,25.75,23.25,19.75
11104247,31.79,29.90,27.75,26.5,25.75,23.25,19.75
11104257,30.94,29.64,27.75,26.75,25.75,23.25,19.75
11104307,31.98,29.82,27.75,26.5,25.75,23.25,19.75
11104317,31.34,29.72,27.75,26.5,25.75,23.25,19.75
11104327,30.73,29.75,27.75,26.5,25.75,23.25,19.75
11104337,32.29,30.13,27.75,26.75,25.75,23.25,19.75
11104347,31.56,29.95,27.75,26.5,25.75,23.25,19.75
11104357,32.21,29.66,27.75,26.5,25.75,23.25,19.75
11104407,30.72,30.09,27.75,26.5,25.75,23.25,19.75
11104417,31.07,29.92,27.75,26.5,25.75,23.25,19.75
11104427,30.99,30.00,27.75,26.5,25.75,23.25,19.75
11104437,31.46,30.09,27.75,26.5,25.75,23.25,19.75
11104447,30.96,29.64,27.75,26.5,25.75,23.25,19.75
11104457,30.29,29.70,27.75,26.5,25.75,23.25,19.75
11104507,31.56,29.65,27.75,26.75,25.75,23.25,19.75
11104517,31.17,29.81,27.75,26.5,25.75,23.25,19.75
11104527,31.40,29.66,27.75,26.5,25.75,23.25,19.75
11104537,33.07,29.66,28.0,26.5,25.75,23.25,19.75
11104547,31.45,29.68,27.75,26.5,25.75,23.25,19.75
11104557,32.77,30.04,27.75,26.5,25.75,23.25,19.75
11104607,31.37,29.98,27.75,26.5,25.75,23.25,19.75
11104617,30.68,29.77,27.75,26.5,25.75,23.25,19.75
11104627,32.43,30.08,27.75,26.5,25.75,23.25,19.75
11104637,30.44,30.06,28.0,26.5,25.75,23.25,19.75
11104647,30.99,30.03,27.75,26.5,25.75,23.25,19.75
11104657,30.18,29.64,27.75,26.5,25.75,23.25,19.75
11104707,30.79,29.86,27.75,26.5,25.75,23.25,19.75
11104717,30.07,29.87,27.75,26.5,25.75,23.25,19.75
11104727,30.32,29.60,27.75,26.5,26.0,23.25,19.75
11104737,31.04,29.70,27.75,26.5,25.75,23.25,19.75
11104747,30.94,29.87,27.75,26.5,25.75,23.25,19.75
11104758,31.51,29.44,27.75,26.5,25.75,23.25,19.75
11104808,31.80,30.04,27.75,26.5,25.75,23.25,19.75
11104818,30.75,29.66,27.75,26.5,25.75,23.25,19.75
11104828,30.36,29.78,27.75,26.5,25.75,23.25,19.75
11104838,31.40,29.87,27.75,26.5,25.75,23.25,19.75
11104848,31.27,29.84,27.75,26.5,25.75,23.25,19.75
11104858,31.74,30.13,27.75,26.5,25.75,23.25,19.75
11104908,30.62,29.97,27.75,26.5,25.75,23.25,19.75
11104918,30.65,29.75,27.75,26.5,25.75,23.25,19.75
11104928,30.84,30.02,27.75,26.5,25.75,23.25,19.75
11104938,30.72,30.00,27.75,26.5,25.75,23.25,19.75
11104948,30.81,29.96,27.75,26.5,25.75,23.25,19.75
11104958,30.62,29.83,27.75,26.5,25.75,23.25,19.75
11105008,30.41,29.96,27.75,26.5,25.75,23.25,19.75
11105018,30.90,29.71,27.75,26.5,25.75,23.25,19.75
11105028,30.85,29.87,27.75,26.5,25.75,23.25,19.75
11105038,30.03,29.92,28.0,26.5,25.75,23.25,19.75
11105048,30.73,30.02,27.75,26.75,25.75,23.25,19.75
11105058,30.79,30.19,27.75,26.75,25.75,23.25,19.75
11105108,30.78,30.06,27.75,26.5,25.75,23.25,19.75
11105118,30.64,29.89,27.75,26.5,25.75,23.25,19.75
11105128,31.08,30.06,27.75,26.5,25.75,23.25,19.75
11105138,30.41,30.04,27.75,26.5,25.75,23.25,19.75
11105148,31.74,30.03,27.75,26.75,25.75,23.25,19.75
11105158,30.45,29.93,27.75,26.5,25.75,23.25,19.75
11105208,32.14,30.09,27.75,26.5,25.75,23.25,19.75
11105218,31.80,29.79,27.75,26.5,25.75,23.25,20.0
11105228,30.88,29.58,27.75,26.5,25.75,23.25,19.75
11105238,31.36,29.77,27.75,26.5,25.75,23.25,19.75
11105248,31.01,29.81,27.75,26.75,25.75,23.25,19.75
11105258,31.20,29.76,27.75,26.5,25.75,23.25,19.75
11105308,31.89,29.53,27.75,26.5,25.75,23.25,19.75
11105318,31.48,29.97,27.75,26.5,25.75,23.25,19.75
11105328,30.70,29.87,27.75,26.5,25.75,23.25,19.75
11105338,31.33,29.71,27.75,26.5,25.75,23.25,19.75
11105348,30.94,29.87,27.75,26.75,25.75,23.25,19.75
11105358,31.17,29.87,27.75,26.75,25.75,23.25,19.75
11105408,31.37,29.83,27.75,26.75,25.75,23.25,19.75
11105418,31.16,29.68,27.75,26.75,25.75,23.25,19.75
11105428,29.98,29.58,27.75,26.5,25.75,23.25,19.75
11105438,31.05,29.54,27.75,26.75,25.75,23.25,20.0
11105448,31.07,29.77,27.75,26.75,25.75,23.25,19.75
11105458,31.79,29.91,27.75,26.75,25.75,23.25,20.0
11105508,29.74,29.75,27.75,26.5,25.75,23.25,19.75
11105518,30.96,29.82,27.75,26.75,25.75,23.25,19.75
11105528,30.98,30.06,28.0,26.75,25.75,23.25,19.75
11105538,30.67,29.79,27.75,26.75,25.75,23.25,19.75
11105548,30.10,29.93,28.0,26.75,25.75,23.25,19.75
11105558,30.62,29.99,27.75,26.5,25.75,23.25,20.0
11105608,31.94,30.07,27.75,26.75,25.75,23.25,20.0
11105618,31.46,30.12,27.75,26.75,25.75,23.25,20.0
11105628,30.41,30.11,27.75,26.75,25.75,23.25,20.0
11105638,30.55,29.95,27.75,26.75,25.75,23.25,19.75
11105648,31.20,30.12,27.75,26.75,25.75,23.25,20.0
11105659,31.10,29.61,27.75,26.5,25.75,23.25,20.0
11105709,31.79,29.87,27.75,26.75,25.75,23.25,20.0
11105719,31.54,30.12,27.75,26.75,25.75,23.25,20.0
11105729,31.56,29.77,27.75,26.75,25.75,23.25,19.75
11105739,30.47,30.00,27.75,26.75,25.75,23.25,20.0
11105749,30.24,30.19,27.75,26.75,25.75,23.25,20.0
11105759,31.24,29.79,27.75,26.75,25.75,23.25,20.0
11105809,30.94,29.63,27.75,26.5,25.75,23.25,20.0
11105819,31.63,30.13,28.0,26.75,25.75,23.25,19.75
11105829,31.72,29.71,27.75,26.5,25.75,23.25,20.0
11105839,31.69,29.93,27.75,26.75,25.75,23.25,20.0
11105849,30.67,29.92,27.75,26.75,25.75,23.25,20.0
11105859,30.13,29.89,27.75,26.75,25.75,23.25,20.0
11105909,31.39,29.83,27.75,26.5,25.75,23.25,20.0
11105919,31.92,29.88,27.75,26.75,25.75,23.25,20.0
11105929,31.13,30.00,27.75,26.5,25.75,23.25,19.75
11105939,30.93,29.93,27.75,26.75,25.75,23.25,20.0
11105949,31.28,29.87,27.75,26.5,25.75,23.25,20.0
11105959,31.34,29.70,27.75,26.75,25.75,23.25,20.0
11110009,32.80,29.77,27.75,26.5,25.75,23.25,19.75
11110019,30.10,29.77,28.0,26.75,25.75,23.25,20.0
11110029,30.50,29.68,27.75,26.5,25.75,23.25,19.75
11110039,30.42,30.00,28.0,26.5,25.75,23.25,20.0
11110049,30.94,30.13,27.75,26.75,25.75,23.25,20.0
11110059,30.42,30.05,27.75,26.75,25.75,23.25,20.0
11110109,30.67,29.85,27.75,26.5,25.75,23.25,20.0
11110119,31.05,29.56,27.75,26.5,25.75,23.25,20.0
11110129,30.65,29.98,27.75,26.5,25.75,23.25,20.0
11110139,32.23,29.87,27.75,26.75,25.75,23.25,20.0
11110149,30.26,29.59,28.0,26.5,26.0,23.25,20.0
11110159,32.26,29.82,27.75,26.75,25.75,23.25,20.0
11110209,31.72,29.72,27.75,26.75,25.75,23.25,20.0
11110219,31.07,29.70,27.75,26.5,25.75,23.25,19.75
11110229,29.93,30.12,27.75,26.75,25.75,23.25,19.75
11110239,30.72,29.86,27.75,26.75,25.75,23.5,20.0
11110249,31.65,29.87,27.75,26.75,25.75,23.25,20.0
11110259,31.04,30.32,27.75,26.75,25.75,23.25,20.0
11110309,30.90,29.67,27.75,26.75,25.75,23.25,20.0
11110319,32.21,29.82,27.75,26.75,25.75,23.25,20.0
11110329,30.93,29.84,27.75,26.75,25.75,23.25,20.0
11110339,30.67,30.08,27.75,26.75,26.0,23.25,20.0
11110349,30.39,30.39,27.75,26.75,25.75,23.25,20.0
11110359,30.72,30.08,27.75,26.75,25.75,23.5,20.0
11110409,30.59,29.84,27.75,26.75,25.75,23.25,20.0
11110419,31.80,29.97,27.75,26.5,25.75,23.25,20.0
11110429,31.39,29.61,27.75,26.5,25.75,23.25,19.75
11110439,30.44,29.90,27.75,26.5,26.0,23.25,20.0
11110449,30.47,30.03,27.75,26.5,25.75,23.25,20.0
11110459,30.24,29.93,27.75,26.5,25.75,23.25,20.0
11110509,32.37,29.82,28.0,26.5,25.75,23.25,20.0
11110519,31.56,30.08,28.0,26.75,26.0,23.25,20.0
11110529,31.92,29.86,28.0,26.75,25.75,23.25,20.0
11110539,31.28,30.19,27.75,26.75,25.75,23.25,20.0
11110550,31.56,29.81,27.75,26.75,25.75,23.25,19.75
11110600,30.99,29.81,28.0,26.75,26.0,23.25,20.0
11110610,31.76,29.98,28.0,26.75,25.75,23.25,20.0
11110620,31.98,29.75,28.0,26.75,25.75,23.5,20.0
11110630,30.41,30.00,28.0,26.75,25.75,23.25,20.0
11110640,31.46,30.06,27.75,26.75,25.75,23.25,20.0
11110650,31.22,29.64,28.0,26.75,25.75,23.25,20.0
11110700,30.16,29.68,27.75,26.5,25.75,23.25,20.0
11110710,30.55,30.15,27.75,26.75,26.0,23.25,20.0
11110720,31.45,30.36,27.75,26.75,26.0,23.25,20.0
11110730,31.02,29.89,27.75,26.75,25.75,23.25,20.0
11110740,31.80,30.10,28.0,26.5,25.75,23.25,20.0
11110750,30.67,29.63,27.75,26.75,25.75,23.25,20.0
11110800,31.63,29.88,27.75,26.75,25.75,23.25,20.0
11110810,31.36,29.69,28.0,26.75,26.0,23.25,20.0
11110820,30.98,30.04,27.75,26.75,25.75,23.25,20.0
11110830,31.68,30.30,27.75,26.75,25.75,23.25,20.0
11110840,29.67,29.85,28.0,26.75,25.75,23.25,20.0
11110850,29.95,30.28,27.75,26.5,26.0,23.25,20.0
11110900,32.40,30.39,28.0,26.75,25.75,23.25,20.0
11110910,31.02,30.06,27.75,26.75,25.75,23.25,20.0
11110920,30.90,29.73,28.0,26.75,25.75,23.25,20.0
11110930,32.09,30.25,27.75,26.75,26.0,23.25,20.0
11110940,31.28,30.24,28.0,26.75,26.0,23.25,20.0
11110950,29.86,30.11,27.75,26.75,25.75,23.25,20.0
11111000,30.79,29.90,28.0,26.75,25.75,23.25,20.0
11111010,31.33,29.46,28.0,26.75,26.0,23.25,20.0
11111020,31.16,29.81,28.0,26.75,25.75,23.25,20.0
11111030,30.55,29.87,28.0,26.75,26.0,23.25,20.0
11111040,31.02,29.80,27.75,26.75,26.0,23.25,20.0
11111050,31.19,30.15,27.75,26.75,25.75,23.25,20.0
11111100,31.72,29.96,28.0,26.75,26.0,23.25,20.0
11111110,30.44,29.65,28.0,26.75,25.75,23.25,20.0
11111120,29.78,29.66,28.0,26.75,26.0,23.25,20.0
11111130,31.30,29.87,27.75,26.75,26.0,23.25,20.0
11111140,31.85,30.37,27.75,26.75,25.75,23.5,20.0
11111150,31.83,29.66,27.75,26.75,25.75,23.5,20.0
11111200,30.30,29.97,27.75,26.75,26.0,23.5,20.0
11111210,32.57,29.95,27.75,26.75,26.0,23.5,20.0
11111220,31.37,30.04,28.0,26.75,26.0,23.25,20.0
11111230,31.11,30.01,28.0,26.75,26.0,23.25,20.0
11111240,30.03,30.22,27.75,26.75,26.0,23.5,20.0
11111250,32.29,29.84,27.75,26.75,25.75,23.25,20.0
11111300,31.10,29.63,28.0,26.75,26.0,23.5,20.0
11111310,31.89,30.50,27.75,26.75,26.0,23.5,20.0
11111320,29.81,29.97,27.75,26.75,25.75,23.5,20.0
11111330,31.22,30.09,27.75,26.75,26.0,23.5,20.0
11111340,32.34,30.06,28.0,26.75,26.0,23.25,20.0
11111350,30.41,30.13,27.75,26.75,26.0,23.5,20.0
11111400,31.59,29.74,27.75,26.75,26.0,23.5,20.0
11111410,30.75,29.99,28.0,26.75,26.0,23.5,20.0
11111420,31.98,29.93,28.0,26.75,26.0,23.5,20.0
11111430,30.58,29.71,27.75,26.75,26.0,23.5,20.0
11111441,30.19,29.90,28.0,26.75,26.0,23.5,20.0
11111451,32.38,30.26,27.75,26.75,26.0,23.5,20.0
11111501,30.81,29.63,27.75,26.75,26.0,23.5,20.0
11111511,32.03,30.19,28.0,26.75,26.0,23.5,20.0
11111521,31.68,29.75,28.0,26.75,26.0,23.5,20.0
11111531,31.77,30.15,27.75,26.75,26.0,23.5,20.0
11111541,31.60,29.93,27.75,26.75,26.0,23.5,20.0
11111551,32.99,29.89,28.0,26.75,26.0,23.5,20.0
11111601,30.99,30.15,28.0,26.75,26.0,23.5,20.0
11111611,29.97,30.06,27.75,26.75,26.0,23.5,20.0
11111621,31.56,29.90,27.75,26.75,26.0,23.5,20.0
11111631,31.14,29.97,28.0,26.75,26.0,23.5,20.0
11111641,31.85,29.85,28.0,26.75,26.0,23.5,20.0
11111651,32.02,29.96,28.0,26.75,26.0,23.5,20.0
11111701,30.94,30.08,28.0,26.75,26.0,23.5,20.0
11111711,32.43,29.74,28.0,26.75,26.0,23.5,20.0
11111721,31.14,29.69,28.0,26.75,26.0,23.5,20.0
11111731,30.98,30.24,28.0,26.75,26.0,23.5,20.0
11111741,30.61,29.89,28.0,26.75,26.0,23.5,20.0
11111751,31.36,29.97,28.0,26.75,26.0,23.5,20.0
11111801,31.04,30.11,28.0,26.75,26.0,23.5,20.0
